"","team.name","team.age","elo","elo.seasonstart","team.provelo","X9.19.2015","X9.26.2015","X9.27.2015","X10.3.2015","X10.10.2015","X10.11.2015","X10.17.2015","X10.18.2015","X10.24.2015","X10.31.2015","X11.1.2015","X11.7.2015","X11.8.2015","X11.14.2015","X11.15.2015","X11.21.2015","X11.22.2015","X12.5.2015","X1.9.2016","X1.16.2016","X1.17.2016","X1.23.2016","X1.24.2016","X1.30.2016","X1.31.2016","X2.6.2016","X2.7.2016","X2.13.2016","X2.14.2016","X2.20.2016","X2.21.2016","X2.27.2016","X2.28.2016","X3.5.2016","X3.12.2016","X3.19.2016","X3.20.2016","X3.26.2016","X4.16.2016","X4.17.2016","X4.23.2016"
"11","George Mason Club Quidditch",2015,1689.91128019679,1467.22856399574,13344.5486698063,1604.00035748865,1561.04048971891,1561.04048971891,1561.04048971891,1552.53275495071,1552.53275495071,1552.53275495071,1552.53275495071,1552.53275495071,1552.53275495071,1552.53275495071,1552.53275495071,1552.53275495071,1457.89478704802,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1529.50114568952,1590.96219900826,1590.96219900826,1590.96219900826,1590.96219900826,1590.96219900826,1590.96219900826,1695.12495993288,1713.56028186087,1689.91128019679,1689.91128019679
"12","RIT Dark Marks",2014,1584.07232335939,1615.61188881508,12556.3104377297,1668.01558543009,1622.45626771669,1622.45626771669,1622.45626771669,1622.45626771669,1622.45626771669,1622.45626771669,1622.45626771669,1622.45626771669,1641.0847752133,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1630.07052876835,1609.13403327565,1609.13403327565,1609.13403327565,1609.13403327565,1584.07232335939,1584.07232335939,1584.07232335939
"13","Richmond Quidditch",2014,1509.89782029649,1699.03388745039,13801.8950095463,1651.25257812251,1626.77615248652,1626.77615248652,1626.77615248652,1626.77615248652,1626.77615248652,1626.77615248652,1626.77615248652,1697.83844807819,1697.83844807819,1697.83844807819,1697.83844807819,1697.83844807819,1671.6606202098,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1708.80927591326,1747.58956090508,1747.58956090508,1685.52888763127,1685.52888763127,1685.52888763127,1685.52888763127,1685.52888763127,1685.52888763127,1562.36974098444,1509.89782029649,1509.89782029649,1509.89782029649
"14","Wizengamot Quidditch at VCU",2014,1379.89923808379,1399.59474017869,7725.21027040507,1312.48872485253,1279.13020133972,1279.13020133972,1279.13020133972,1279.13020133972,1279.13020133972,1279.13020133972,1279.13020133972,1279.13020133972,1279.13020133972,1279.13020133972,1279.13020133972,1279.13020133972,1312.92981187848,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379,1379.89923808379
"15","University of Mary Washington Quidditch",2016,1185.74739434756,1500,8281.26552050014,1462.94055221328,1462.94055221328,1462.94055221328,1462.94055221328,1462.94055221328,1462.94055221328,1462.94055221328,1462.94055221328,1380.21092008336,1380.21092008336,1380.21092008336,1380.21092008336,1380.21092008336,1314.72735889323,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1249.50307624918,1185.74739434756,1185.74739434756,1185.74739434756,1185.74739434756,1185.74739434756,1185.74739434756,1185.74739434756,1185.74739434756,1185.74739434756,1185.74739434756,1185.74739434756,1185.74739434756
"16","Crimson Elite",2015,1811.89069587944,1684.17752825206,12321.1296684671,1684.17752825206,1450.22863487013,1450.22863487013,1450.22863487013,1440.10478047213,1440.10478047213,1440.10478047213,1440.10478047213,1698.50008501439,1698.50008501439,1698.50008501439,1744.04310089046,1744.04310089046,1744.04310089046,1744.04310089046,1744.04310089046,1744.04310089046,1744.04310089046,1744.04310089046,1744.04310089046,1744.04310089046,1744.04310089046,1744.04310089046,1702.27693860692,1702.27693860692,1702.27693860692,1702.27693860692,1702.27693860692,1702.27693860692,1702.27693860692,1702.27693860692,1730.92607073999,1797.78996314124,1797.78996314124,1797.78996314124,1797.78996314124,1797.78996314124,1804.56767185317,1799.35437167693,1811.89069587944,1811.89069587944
"17","Northern Arizona University Narwhals",2014,1633.52421522482,1686.76677994328,16206.9291197902,1686.76677994328,1676.93355396263,1676.93355396263,1676.93355396263,1676.93355396263,1676.93355396263,1621.7031962332,1621.7031962332,1621.7031962332,1621.7031962332,1621.7031962332,1598.48653430064,1598.48653430064,1598.48653430064,1598.48653430064,1598.48653430064,1598.48653430064,1598.48653430064,1598.48653430064,1598.48653430064,1598.48653430064,1598.48653430064,1598.48653430064,1526.82665318642,1630.01152493172,1630.01152493172,1630.01152493172,1630.01152493172,1630.01152493172,1630.01152493172,1630.01152493172,1719.75430364664,1717.8692629912,1717.8692629912,1717.8692629912,1717.8692629912,1717.8692629912,1717.8692629912,1633.52421522482,1633.52421522482,1633.52421522482
"18","Boise State Abraxans",2014,1941.81105945732,1460.75685538608,7209.8860653935,1460.75685538608,1727.24743231593,1727.24743231593,1727.24743231593,1760.91193889346,1760.91193889346,1760.91193889346,1760.91193889346,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1773.72594851281,1786.46076762868,1826.78217165319,1826.78217165319,1826.78217165319,1826.78217165319,1826.78217165319,1826.78217165319,1826.78217165319,1826.78217165319,1826.78217165319,1826.78217165319,1826.78217165319,1826.78217165319,1921.83402258058,1941.81105945732,1941.81105945732
"19","Illinois State University Firebirds",2014,1687.00710573109,1441.4059971917,8835.16390725751,1441.4059971917,1482.06967175318,1482.06967175318,1515.33423095882,1515.33423095882,1515.33423095882,1515.33423095882,1515.33423095882,1515.33423095882,1515.33423095882,1515.33423095882,1515.1218903102,1515.1218903102,1515.1218903102,1515.1218903102,1543.16096233993,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1609.84555591116,1655.17549868083,1655.17549868083,1655.17549868083,1655.17549868083,1655.17549868083,1655.17549868083,1671.64303858492,1671.64303858492,1671.64303858492,1687.00710573109,1687.00710573109,1687.00710573109
"20","Lock Haven University Quidditch",2014,1585.93764101957,1341.62591641371,9442.03039643773,1341.62591641371,1278.07822497186,1278.07822497186,1278.07822497186,1278.07822497186,1431.92586498662,1431.92586498662,1431.92586498662,1522.44255636156,1522.44255636156,1522.44255636156,1522.44255636156,1522.44255636156,1646.05769234908,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1696.56921247197,1593.52087786356,1593.52087786356,1585.93764101957,1585.93764101957,1585.93764101957
"21","University of Rochester Thestrals",2014,1525.71300254417,1740.08541934421,12254.7211400492,1598.08849532161,1562.17275945417,1562.17275945417,1562.17275945417,1562.17275945417,1562.17275945417,1579.97090498476,1580.87102581314,1580.87102581314,1540.16949857335,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1495.89073070917,1525.71300254417,1525.71300254417,1525.71300254417,1525.71300254417,1525.71300254417
"22","Florida International University",2014,1467.1384953272,1365.73441769035,5619.60057487953,1365.73441769035,1372.320537012,1372.320537012,1372.320537012,1372.320537012,1372.320537012,1372.320537012,1372.320537012,1304.24775944856,1304.24775944856,1304.24775944856,1304.24775944856,1304.24775944856,1342.77485777542,1342.77485777542,1342.77485777542,1342.77485777542,1342.77485777542,1342.77485777542,1386.05800429624,1359.02327146392,1359.02327146392,1359.02327146392,1359.02327146392,1359.02327146392,1359.02327146392,1359.02327146392,1509.27401676572,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272,1467.1384953272
"23","Florida State University",2014,1149.94545236367,1267.03561047857,10203.1649219624,1267.03561047857,1201.69185345964,1201.69185345964,1201.69185345964,1201.69185345964,1201.69185345964,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1226.38485939905,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367,1149.94545236367
"24","Florida's Finest",2014,1864.67723461047,1803.77055192605,15585.5762186242,1803.77055192605,1878.725088192,1878.725088192,1878.725088192,1878.725088192,1878.725088192,1871.6714351267,1871.6714351267,1871.6714351267,1871.6714351267,1871.6714351267,1891.64469843872,1891.64469843872,1891.64469843872,1891.64469843872,1891.64469843872,1891.64469843872,1891.64469843872,1891.64469843872,1908.80247321739,1927.75155454332,1927.75155454332,1927.75155454332,1927.75155454332,1927.75155454332,1927.75155454332,1927.75155454332,1950.20895760362,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047,1864.67723461047
"25","University of Miami",2014,1789.96347588907,1653.85062851316,11821.5609770914,1653.85062851316,1657.93634513518,1657.93634513518,1657.93634513518,1657.93634513518,1657.93634513518,1765.02109367574,1765.02109367574,1765.02109367574,1765.02109367574,1765.02109367574,1765.02109367574,1765.02109367574,1815.27183511438,1815.27183511438,1815.27183511438,1815.27183511438,1824.46282440901,1824.46282440901,1784.97124533092,1748.35876682038,1748.35876682038,1748.35876682038,1748.35876682038,1748.35876682038,1748.35876682038,1748.35876682038,1739.28625468912,1820.4737526397,1820.4737526397,1820.4737526397,1820.4737526397,1820.4737526397,1820.4737526397,1820.4737526397,1820.4737526397,1820.4737526397,1820.4737526397,1794.85449609798,1789.96347588907,1789.96347588907
"26","Stockton University Ospreys",2016,1096.84528003826,1500,8230.10054843707,1500,1457.20967716358,1457.20967716358,1457.20967716358,1457.20967716358,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1371.68342473951,1185.35561219269,1185.35561219269,1185.35561219269,1096.84528003826,1096.84528003826,1096.84528003826,1096.84528003826,1096.84528003826
"27","The University of North Carolina at Chapel Hill Quidditch",2014,1974.98494010338,1855.59644763054,10531.5841155795,1855.59644763054,1952.57469942523,1952.57469942523,1952.57469942523,1952.57469942523,1952.57469942523,1952.57469942523,1952.57469942523,1957.25145765787,1957.25145765787,1957.25145765787,1957.25145765787,1957.25145765787,1971.28132556404,1944.73127395321,1944.73127395321,1944.73127395321,1944.73127395321,1944.73127395321,1944.73127395321,1944.73127395321,1944.73127395321,1944.73127395321,1931.08192208963,1931.08192208963,1931.08192208963,1931.08192208963,1991.81715861869,1991.81715861869,2047.759256557,2047.759256557,2047.759256557,2047.759256557,2047.759256557,2047.759256557,2047.759256557,2047.759256557,2041.64118032044,2020.90724764092,1974.98494010338,1974.98494010338
"28","Tri-State Lightning Quidditch Club",2016,1192.28336333299,1500,9063.85901668601,1500,1327.48995505081,1327.48995505081,1327.48995505081,1327.48995505081,1294.83700238372,1294.83700238372,1294.83700238372,1294.83700238372,1294.83700238372,1294.83700238372,1294.83700238372,1294.83700238372,1310.66420885921,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1276.0756065971,1192.28336333299,1192.28336333299,1192.28336333299,1192.28336333299,1192.28336333299,1192.28336333299,1192.28336333299
"29","Maryland Quidditch",2014,1946.721823341,1968.6576039599,18168.4505864995,1968.6576039599,1970.98285887929,1970.98285887929,1970.98285887929,1970.98285887929,1970.98285887929,1907.18578629545,1907.18578629545,1907.18578629545,1907.18578629545,1907.18578629545,1907.18578629545,1907.18578629545,1921.41196722494,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1887.24947345059,1935.07168826628,1935.07168826628,1935.07168826628,1935.07168826628,1935.07168826628,1935.07168826628,2024.88380762394,2001.54434916728,1946.721823341,1946.721823341
"30","Virginia Quidditch Club",2014,1718.4644529423,1682.23047880879,12210.8814601035,1680.34600996992,1729.02215021998,1729.02215021998,1729.02215021998,1660.53148435571,1660.53148435571,1609.84127178417,1609.84127178417,1609.84127178417,1609.84127178417,1609.84127178417,1609.84127178417,1609.84127178417,1655.95920255673,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1650.68507992075,1657.19950225697,1657.19950225697,1769.13997434038,1769.13997434038,1769.13997434038,1769.13997434038,1769.13997434038,1783.52642025007,1718.82876285118,1718.4644529423,1718.4644529423,1718.4644529423
"31","University of Arkansas Quidditch Club",2014,1570.14027386245,1749.12646785914,14185.9609491222,1749.12646785914,1631.05424660462,1631.05424660462,1631.05424660462,1579.98173814066,1579.98173814066,1607.07858503822,1607.07858503822,1607.07858503822,1607.07858503822,1607.07858503822,1607.07858503822,1607.07858503822,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1647.03990479812,1625.42138302982,1570.14027386245,1570.14027386245,1570.14027386245,1570.14027386245,1570.14027386245,1570.14027386245,1570.14027386245,1570.14027386245,1570.14027386245,1570.14027386245,1570.14027386245
"32","Tribe",2015,1374.11929238525,1502.79855019515,8979.53597294121,1502.79855019515,1494.84098486429,1494.84098486429,1597.82879723432,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1504.26765358253,1457.95182770094,1457.95182770094,1457.95182770094,1457.95182770094,1457.95182770094,1457.95182770094,1425.76504295419,1374.11929238525,1374.11929238525,1374.11929238525,1374.11929238525,1374.11929238525,1374.11929238525,1374.11929238525,1374.11929238525,1374.11929238525,1374.11929238525,1374.11929238525
"33","Southern Illinois University Quidditch",2014,1203.70246078892,1316.84638089056,9589.21849580773,1316.84638089056,1327.64060671643,1327.64060671643,1293.7411513726,1293.7411513726,1293.7411513726,1293.7411513726,1293.7411513726,1293.7411513726,1293.7411513726,1293.7411513726,1293.7411513726,1293.7411513726,1293.7411513726,1293.7411513726,1222.7527506443,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892,1203.70246078892
"34","Stony Brook Quidditch",2014,1524.09725523813,1345.09039817282,13293.7368250594,1345.09039817282,1316.05446548458,1316.05446548458,1316.05446548458,1316.05446548458,1316.05446548458,1316.05446548458,1316.05446548458,1316.05446548458,1285.83970551428,1331.48045768702,1331.48045768702,1331.48045768702,1331.48045768702,1331.48045768702,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1435.48743270669,1524.09725523813,1524.09725523813,1524.09725523813,1524.09725523813,1524.09725523813,1524.09725523813,1524.09725523813,1524.09725523813
"35","Iowa State Quidditch",2014,1277.25504383963,1283.82485465804,12853.659761587,1283.82485465804,1320.01090992354,1320.01090992354,1320.01090992354,1320.01090992354,1320.01090992354,1320.01090992354,1320.01090992354,1320.01090992354,1320.01090992354,1320.01090992354,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963,1277.25504383963
"36","University of Southern Indiana Quidditch",2014,1180.79490479206,1266.10455776317,2513.57551796933,1266.10455776317,1160.44375571669,1160.44375571669,1316.12280189726,1316.12280189726,1316.12280189726,1316.12280189726,1316.12280189726,1316.12280189726,1316.12280189726,1316.12280189726,1286.09041791669,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1186.62991022222,1180.79490479206,1180.79490479206,1180.79490479206,1180.79490479206,1180.79490479206,1180.79490479206
"37","Kansas Quidditch",2014,1887.58575346126,1767.31239066053,11672.5728294882,1767.31239066053,1771.72491553079,1771.72491553079,1771.72491553079,1829.47963775288,1829.47963775288,1829.47963775288,1829.47963775288,1829.47963775288,1840.46327714405,1840.46327714405,1840.46327714405,1840.46327714405,1840.46327714405,1840.46327714405,1859.79964547496,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1833.91105921523,1920.73823313289,1887.58575346126,1887.58575346126
"38","Wichita State University",2014,1141.98794033529,1235.80003677989,15961.3916895991,1235.80003677989,1199.75478777571,1199.75478777571,1199.75478777571,1199.75478777571,1199.75478777571,1199.75478777571,1199.75478777571,1199.75478777571,1174.52014587229,1174.52014587229,1174.52014587229,1174.52014587229,1174.52014587229,1174.52014587229,1162.54385476157,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529,1141.98794033529
"39","District of Columbia Quidditch Club",2015,1917.24597778836,1561.54178435977,10914.8094714313,1561.54178435977,1719.1763957047,1719.1763957047,1719.1763957047,1800.0393854392,1800.0393854392,1800.0393854392,1800.0393854392,1800.0393854392,1800.0393854392,1800.0393854392,1800.0393854392,1800.0393854392,1887.0555706715,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1977.25576026176,1818.09269331772,1818.09269331772,1818.09269331772,1818.09269331772,1818.09269331772,1818.09269331772,1818.09269331772,1915.69317375966,1917.24597778836,1917.24597778836
"40","Crimson Fliers",2016,1051.02337251788,1500,9586.83083302658,1500,1444.53080504598,1444.53080504598,1444.53080504598,1369.54726186094,1369.54726186094,1369.54726186094,1369.54726186094,1233.20452210213,1233.20452210213,1233.20452210213,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1152.3579272927,1069.36474493722,1069.36474493722,1069.36474493722,1069.36474493722,1069.36474493722,1069.36474493722,1051.02337251788,1051.02337251788,1051.02337251788,1051.02337251788
"41","Hopkins Hallows",2014,1297.2674704905,1422.28117290258,9322.53762928441,1422.28117290258,1365.03892392975,1365.03892392975,1365.03892392975,1365.03892392975,1365.03892392975,1365.03892392975,1365.03892392975,1365.03892392975,1365.03892392975,1365.03892392975,1365.03892392975,1365.03892392975,1345.50747488094,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905,1297.2674704905
"42","Crimson Warhawks",2014,1254.64970251541,1357.06451805839,14455.3173513049,1357.06451805839,1360.95760805053,1360.95760805053,1360.95760805053,1336.75802372071,1336.75802372071,1336.75802372071,1336.75802372071,1336.75802372071,1338.36989658702,1338.36989658702,1338.36989658702,1338.36989658702,1338.36989658702,1338.36989658702,1321.62115651042,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541,1254.64970251541
"43","Oklahoma State University",2014,1880.26368220861,1616.90268027196,12688.9793558875,1616.90268027196,1686.12696604953,1686.12696604953,1686.12696604953,1814.65890683144,1814.65890683144,1814.65890683144,1814.65890683144,1831.91966547042,1844.55879511637,1844.55879511637,1844.55879511637,1844.55879511637,1845.47834512652,1845.47834512652,1845.47834512652,1845.47834512652,1845.47834512652,1845.47834512652,1845.47834512652,1845.47834512652,1845.47834512652,1845.47834512652,1845.47834512652,1845.47834512652,1855.16202681067,1855.16202681067,1855.16202681067,1855.16202681067,1854.08428213539,1788.55680869071,1788.55680869071,1788.55680869071,1910.98514363745,1910.98514363745,1910.98514363745,1910.98514363745,1910.98514363745,1904.37899771635,1880.26368220861,1880.26368220861
"44","Mizzou Quidditch",2014,1787.3936695574,1604.32602062217,8901.11735159432,1604.32602062217,1763.92437480469,1763.92437480469,1763.92437480469,1763.92437480469,1763.92437480469,1763.92437480469,1763.92437480469,1763.92437480469,1763.92437480469,1763.92437480469,1717.10961498073,1717.10961498073,1717.10961498073,1717.10961498073,1754.38174682607,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1798.68222236911,1842.51941118916,1842.51941118916,1842.51941118916,1842.51941118916,1842.51941118916,1787.3936695574,1787.3936695574,1787.3936695574
"45","TC FROST",2014,1361.49783644899,1445.35133418811,11381.1495306164,1445.35133418811,1388.31496134881,1388.31496134881,1388.31496134881,1388.31496134881,1388.31496134881,1388.31496134881,1388.31496134881,1388.31496134881,1388.31496134881,1388.31496134881,1338.2464626857,1338.2464626857,1338.2464626857,1338.2464626857,1388.17110494024,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1401.46336232048,1345.94007696585,1345.94007696585,1361.49783644899,1361.49783644899,1361.49783644899,1361.49783644899,1361.49783644899,1361.49783644899,1361.49783644899,1361.49783644899
"46","Provo Quidditch",2016,1451.34935985486,1500,12093.1673714692,1500,1496.15857785807,1496.15857785807,1496.15857785807,1511.64592143366,1511.64592143366,1511.64592143366,1511.64592143366,1414.78569277834,1414.78569277834,1414.78569277834,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1421.80028589411,1462.65747731736,1439.78569614745,1439.78569614745,1439.78569614745,1439.78569614745,1439.78569614745,1451.34935985486,1451.34935985486,1451.34935985486,1451.34935985486
"47","Boise State Thestrals",2016,1461.55053517905,1500,10141.0866626476,1500,1384.98435671187,1384.98435671187,1384.98435671187,1448.72666609251,1448.72666609251,1448.72666609251,1448.72666609251,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1561.96647560681,1510.48393517246,1510.48393517246,1510.48393517246,1510.48393517246,1499.675035132,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905,1461.55053517905
