"","team.name","team.age","elo","elo.seasonstart","team.provelo","X9.20.2014","X9.21.2014","X9.27.2014","X10.4.2014","X10.5.2014","X10.11.2014","X10.18.2014","X10.19.2014","X10.25.2014","X10.26.2014","X11.1.2014","X11.2.2014","X11.3.2014","X11.8.2014","X11.9.2014","X11.15.2014","X11.16.2014","X11.22.2014","X12.6.2014","X1.11.2015","X1.17.2015","X1.18.2015","X1.24.2015","X1.31.2015","X2.7.2015","X2.14.2015","X2.15.2015","X2.21.2015","X2.22.2015","X2.28.2015","X3.1.2015","X3.7.2015","X3.14.2015","X3.21.2015","X3.22.2015","X3.23.2015","X3.28.2015","X4.11.2015","X4.12.2015","X4.25.2015"
"11","Falcon Warriors Quidditch Club",2014,1284.39295450887,1300.50062039766,10377.7915802256,1257.31051111656,1257.31051111656,1257.31051111656,1244.91991628173,1244.91991628173,1244.91991628173,1203.29800064688,1245.97540080497,1245.97540080497,1245.97540080497,1245.97540080497,1245.97540080497,1245.97540080497,1299.59944329011,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1335.06969552212,1341.86599534904,1284.39295450887,1284.39295450887
"12","Ohio University Quidditch Club",2014,1177.6049633599,1272.93362093687,10039.0471038507,1285.09150691647,1285.09150691647,1285.09150691647,1285.09150691647,1476.64235736268,1476.64235736268,1521.55929445652,1443.30441221218,1443.30441221218,1443.30441221218,1443.30441221218,1443.30441221218,1443.30441221218,1425.16330194104,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1310.38774888204,1319.89047625543,1314.7900596826,1314.7900596826,1314.7900596826,1221.94490813575,1177.6049633599,1177.6049633599
"13","Ball State Cardinals",2014,1782.32228019674,1642.83655188401,9031.34088482526,1716.4372252633,1716.4372252633,1716.4372252633,1636.54830946494,1636.54830946494,1636.54830946494,1757.52376729098,1757.52376729098,1757.52376729098,1757.52376729098,1757.52376729098,1757.52376729098,1757.52376729098,1761.90714838442,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1807.49176307179,1751.51510145433,1782.32228019674,1782.32228019674
"14","RIT Dark Marks",2014,1665.1598411644,1677.11070441035,12556.3104377297,1738.68507656021,1738.68507656021,1738.68507656021,1765.39926933713,1765.39926933713,1765.39926933713,1765.39926933713,1765.39926933713,1795.20425166471,1764.24951692494,1764.24951692494,1764.24951692494,1764.24951692494,1764.24951692494,1764.24951692494,1704.11767776669,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1739.40778166333,1715.1270707531,1665.1598411644,1665.1598411644
"15","University of Rochester Thestrals",2014,1842.97917049173,1571.09751218321,12254.7211400492,1547.86468763198,1547.86468763198,1455.76702971219,1455.76702971219,1455.76702971219,1345.04465666617,1345.04465666617,1345.04465666617,1345.04465666617,1345.04465666617,1464.06809344396,1464.06809344396,1464.06809344396,1464.06809344396,1464.06809344396,1555.23548108586,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1610.67260417583,1664.32721324741,1746.78801010263,1746.78801010263,1746.78801010263,1824.16882844591,1842.97917049173,1842.97917049173
"16","Boise State Abraxans",2014,1443.93836483726,1291.15337429591,7209.8860653935,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1231.95922903799,1443.93836483726,1443.93836483726,1443.93836483726,1443.93836483726,1443.93836483726,1443.93836483726,1443.93836483726,1443.93836483726,1443.93836483726
"17","Los Angeles Gambits",2015,2010.35235495789,1500,14339.9476076599,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1775.57426498628,1792.49345095748,1840.62118493723,1839.34656199534,1839.34656199534,1839.34656199534,1874.96638517665,1813.80373224856,1813.80373224856,1813.80373224856,1813.80373224856,1852.42150273572,1983.43441258169,1983.43441258169,1983.43441258169,1983.43441258169,1983.43441258169,1983.43441258169,1983.43441258169,1983.43441258169,1983.43441258169,1983.43441258169,1983.43441258169,2042.01024164144,2010.35235495789,2010.35235495789
"18","Grand Valley Quidditch",2014,1446.43685776853,1472.75504363681,12579.5201956184,1478.89641278875,1478.89641278875,1478.89641278875,1524.40209820207,1524.40209820207,1512.15181879268,1512.15181879268,1512.15181879268,1512.15181879268,1512.15181879268,1512.15181879268,1512.15181879268,1512.15181879268,1546.70212011446,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1503.814162386,1446.43685776853,1446.43685776853,1446.43685776853,1446.43685776853,1446.43685776853,1446.43685776853,1446.43685776853
"19","SUNY Geneseo",2014,1348.73229919831,1460.457805838,9932.16131359058,1507.59325530708,1507.59325530708,1507.59325530708,1507.59325530708,1507.59325530708,1507.59325530708,1402.47004499674,1402.47004499674,1402.47004499674,1402.47004499674,1363.25560054276,1363.25560054276,1363.25560054276,1363.25560054276,1363.25560054276,1377.91150611877,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831,1348.73229919831
"20","Ithaca Community Quidditch Team",2014,1218.25562632851,1380.16985775864,12331.6268729694,1294.69286069093,1294.69286069093,1294.69286069093,1294.69286069093,1294.69286069093,1294.69286069093,1294.69286069093,1294.69286069093,1294.69286069093,1294.69286069093,1228.48647377007,1228.48647377007,1228.48647377007,1228.48647377007,1228.48647377007,1226.56485052037,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851,1218.25562632851
"21","Richmond Quidditch",2014,1784.33412492913,1582.99828134284,13801.8950095463,1636.08372542551,1636.08372542551,1618.44617948157,1618.44617948157,1618.44617948157,1668.65932902367,1551.702898214,1551.702898214,1551.702898214,1551.702898214,1567.89515842615,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1678.68662773967,1738.11159104773,1738.11159104773,1738.11159104773,1738.11159104773,1738.11159104773,1738.11159104773,1738.11159104773,1738.11159104773,1738.11159104773,1738.11159104773,1738.11159104773,1738.11159104773,1724.79921812841,1742.24612731808,1784.33412492913,1784.33412492913
"22","Quidditch Club Boston",2014,2025.62632167585,1589.60573852038,13356.8784283556,1589.60573852038,1663.41819661063,1663.41819661063,1663.41819661063,1897.89290399903,1849.86787111781,1849.86787111781,1849.86787111781,1859.72181205209,1897.71137308505,1897.71137308505,1897.71137308505,1897.71137308505,1897.71137308505,1897.71137308505,1900.10429145045,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1973.21117065878,1948.87117273254,1948.87117273254,1948.87117273254,2021.7337107577,2050.35496775954,2025.62632167585,2025.62632167585
"23","Brandeis Quidditch",2014,1415.76687696338,1428.25759553593,12197.3240121707,1428.25759553593,1445.20913541946,1445.20913541946,1445.20913541946,1445.20913541946,1445.20913541946,1445.20913541946,1459.06873444462,1524.97703553915,1485.57714368587,1485.57714368587,1485.57714368587,1485.57714368587,1485.57714368587,1485.57714368587,1485.29464012909,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338,1415.76687696338
"24","Clark University Quidditch",2014,1069.97516548911,1336.51281444028,9004.16690820619,1336.51281444028,1245.74881646649,1245.74881646649,1245.74881646649,1245.74881646649,1245.74881646649,1245.74881646649,1157.92043898164,1129.75165269809,1099.29578063157,1099.29578063157,1099.29578063157,1099.29578063157,1099.29578063157,1099.29578063157,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911,1069.97516548911
"25","Maryland Quidditch",2014,2169.51086279986,1771.34933440872,18168.4505864995,1771.34933440872,1771.34933440872,1955.25794600007,1955.25794600007,1955.25794600007,1935.40687212944,1935.40687212944,1935.40687212944,1935.40687212944,1935.40687212944,1961.21024024771,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2016.57141503914,2022.76405156815,2022.76405156815,2044.84380147592,2121.78608273078,2169.51086279986,2169.51086279986
"26","Virginia Quidditch Club",2014,1760.32925544112,1543.94812743207,12210.8814601035,1543.94812743207,1543.94812743207,1554.65621318609,1588.19309775829,1588.19309775829,1588.19309775829,1605.00370515891,1605.00370515891,1605.00370515891,1605.00370515891,1602.70508091719,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1601.08852975591,1599.77573034778,1599.77573034778,1599.77573034778,1599.77573034778,1599.77573034778,1599.77573034778,1599.77573034778,1599.77573034778,1599.77573034778,1599.77573034778,1599.77573034778,1599.77573034778,1653.170421329,1692.46830825452,1760.32925544112,1760.32925544112
"27","New York Quidditch Club",2014,1884.38988624249,1586.26955423924,10052.8822204829,1586.26955423924,1586.26955423924,1469.11405250769,1469.11405250769,1469.11405250769,1596.05677213944,1782.45159284173,1782.45159284173,1835.64465420527,1950.57350422998,1950.57350422998,1950.57350422998,1950.57350422998,1950.57350422998,1950.57350422998,1993.81073669121,1992.07202020215,1992.07202020215,1992.07202020215,1992.07202020215,1992.07202020215,1992.07202020215,1992.07202020215,1992.07202020215,1992.07202020215,1992.07202020215,1992.07202020215,1934.36597094268,1934.36597094268,1934.36597094268,1934.36597094268,1934.36597094268,1934.36597094268,1934.36597094268,1934.36597094268,1934.36597094268,1966.50239976926,1931.14734109509,1884.38988624249,1884.38988624249
"28","Rutgers University Quidditch",2014,1574.49795535633,1559.21565283399,7922.96894881419,1559.21565283399,1559.21565283399,1658.90321777941,1658.90321777941,1658.90321777941,1658.90321777941,1658.90321777941,1708.89568465801,1708.89568465801,1708.89568465801,1630.20298855042,1641.21258557433,1641.21258557433,1641.21258557433,1641.21258557433,1641.21258557433,1641.21258557433,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633,1574.49795535633
"29","The University of North Carolina at Chapel Hill Quidditch",2014,2007.99492518648,1541.30774217599,10531.5841155795,1541.30774217599,1541.30774217599,1764.91496291924,1764.91496291924,1764.91496291924,1764.91496291924,1746.80421883853,1746.80421883853,1746.80421883853,1746.80421883853,1814.16757505636,1855.19642897583,1855.19642897583,1855.19642897583,1855.19642897583,1855.19642897583,1855.19642897583,1855.19642897583,1855.19642897583,1855.19642897583,1866.24030935289,1866.24030935289,1915.91390029482,1915.91390029482,1928.45527263757,1928.45527263757,1928.45527263757,1928.45527263757,1928.45527263757,1928.45527263757,1928.45527263757,1928.45527263757,1928.45527263757,1928.45527263757,1928.45527263757,1928.45527263757,1922.53514595268,2012.60000111436,2007.99492518648,2007.99492518648
"30","Villanova Community Quidditch",2014,1679.71462341679,1671.26180699489,10010.7272659261,1671.26180699489,1671.26180699489,1700.47826137137,1673.76406859444,1673.76406859444,1673.76406859444,1580.4633201617,1580.4633201617,1580.4633201617,1580.4633201617,1762.74291532629,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1773.44782559716,1793.1621235706,1793.1621235706,1793.1621235706,1793.1621235706,1721.16253939436,1679.71462341679,1679.71462341679
"31","Wizengamot Quidditch at VCU",2014,1356.56391454098,1347.01973120564,7725.21027040507,1293.93428712297,1293.93428712297,1332.27476397248,1332.27476397248,1332.27476397248,1332.27476397248,1332.27476397248,1332.27476397248,1332.27476397248,1332.27476397248,1419.4036665024,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1479.20621343755,1419.78125012949,1419.78125012949,1419.78125012949,1419.78125012949,1419.78125012949,1399.34075473614,1399.34075473614,1399.34075473614,1399.34075473614,1399.34075473614,1399.34075473614,1399.34075473614,1374.50161625195,1401.37172710838,1356.56391454098,1356.56391454098
"32","Appalachian Apparators Quidditch",2014,1720.75129618584,1531.09700175654,9529.89758780928,1531.09700175654,1531.09700175654,1564.31431881554,1564.31431881554,1564.31431881554,1564.31431881554,1564.31431881554,1564.31431881554,1564.31431881554,1564.31431881554,1641.23344958483,1543.40095348278,1543.40095348278,1543.40095348278,1543.40095348278,1543.40095348278,1543.40095348278,1543.40095348278,1543.40095348278,1543.40095348278,1543.40095348278,1543.40095348278,1621.6324961471,1621.6324961471,1621.6324961471,1621.6324961471,1621.6324961471,1621.6324961471,1621.6324961471,1667.03531475358,1667.03531475358,1667.03531475358,1667.03531475358,1667.03531475358,1667.03531475358,1667.03531475358,1702.89638675343,1686.99752853241,1720.75129618584,1720.75129618584
"33","Philadelphia Honey Badgers",2014,1403.72481178267,1313.75328444475,8722.83236989361,1313.75328444475,1313.75328444475,1285.64438000764,1285.64438000764,1285.64438000764,1285.64438000764,1285.64438000764,1417.75209678285,1417.75209678285,1417.75209678285,1255.06355110341,1273.44471917566,1273.44471917566,1273.44471917566,1273.44471917566,1273.44471917566,1273.44471917566,1356.04625378564,1356.04625378564,1356.04625378564,1356.04625378564,1356.04625378564,1356.04625378564,1356.04625378564,1356.04625378564,1356.04625378564,1356.04625378564,1409.86758624048,1409.86758624048,1409.86758624048,1409.86758624048,1409.86758624048,1409.86758624048,1403.72481178267,1403.72481178267,1403.72481178267,1403.72481178267,1403.72481178267,1403.72481178267,1403.72481178267
"34","Loyola University New Orleans",2014,1581.49177868702,1370.61991947214,13791.4743305555,1370.61991947214,1370.61991947214,1405.51187771403,1405.51187771403,1405.51187771403,1395.6432992051,1395.6432992051,1395.6432992051,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1516.89926799041,1477.69807520007,1477.69807520007,1477.69807520007,1477.69807520007,1477.69807520007,1547.23234177592,1533.90954224792,1533.90954224792,1533.90954224792,1533.90954224792,1533.90954224792,1533.90954224792,1533.90954224792,1533.90954224792,1592.29664221053,1565.64642823075,1581.49177868702,1581.49177868702
"35","University of Southern Mississippi",2014,1072.92590310145,1326.2862153918,10509.9623565213,1326.2862153918,1326.2862153918,1204.65719913803,1204.65719913803,1204.65719913803,1204.65719913803,1204.65719913803,1204.65719913803,1182.70164343938,1182.70164343938,1182.70164343938,1182.70164343938,1182.70164343938,1182.70164343938,1182.70164343938,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1138.93816325274,1105.22112356838,1105.22112356838,1105.22112356838,1105.22112356838,1105.22112356838,1105.22112356838,1105.22112356838,1105.22112356838,1105.22112356838,1105.22112356838,1072.92590310145
"36","Tulane University",2014,1379.65071067949,1253.62611849007,9843.84575105074,1253.62611849007,1253.62611849007,1376.30138455852,1376.30138455852,1376.30138455852,1276.52848906571,1276.52848906571,1276.52848906571,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1259.39007264471,1287.20193240465,1279.37242531748,1279.37242531748,1279.37242531748,1279.37242531748,1279.37242531748,1279.37242531748,1279.37242531748,1279.37242531748,1347.35549021256,1347.35549021256,1347.35549021256,1379.65071067949
"37","George Mason Club Quidditch",2015,1453.18366285105,1500,13344.5486698063,1500,1500,1418.59191432675,1418.59191432675,1482.72762997847,1482.72762997847,1407.46501408605,1407.46501408605,1407.46501408605,1407.46501408605,1434.45081075154,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1462.22120053493,1456.02856400592,1456.02856400592,1400.77263001333,1483.99084159346,1453.18366285105,1453.18366285105
"38","Louisiana State University",2014,1210.91144461001,1633.16211028152,12456.054609497,1633.16211028152,1633.16211028152,1597.22390222495,1597.22390222495,1597.22390222495,1579.32229320722,1579.32229320722,1579.32229320722,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1454.46241513025,1337.28160946771,1337.28160946771,1337.28160946771,1337.28160946771,1337.28160946771,1337.28160946771,1337.28160946771,1337.28160946771,1337.28160946771,1210.91144461001,1210.91144461001,1210.91144461001,1210.91144461001
"39","Grove City Legion of Broom",2014,977.917724951178,1287.76023411354,9987.95241861277,1287.76023411354,1287.76023411354,1256.04138660075,1256.04138660075,1256.04138660075,1155.07109572166,1155.07109572166,1155.07109572166,1091.60364135227,1091.60364135227,1017.53523041723,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178,977.917724951178
"40","Michigan Quidditch Team",2014,2008.24336839079,1710.06152674259,10252.8376452846,1710.06152674259,1710.06152674259,1710.06152674259,1703.64380191389,1703.64380191389,1703.64380191389,1693.57451167146,1722.33232104861,1722.33232104861,1722.33232104861,1722.33232104861,1722.33232104861,1722.33232104861,1791.17958272171,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1746.63080653322,1841.9592865429,1955.26357844045,1955.26357844045,1955.26357844045,2013.96839370055,2008.24336839079,2008.24336839079
"41","San Jose State University Spartans",2014,1344.56834601358,1320.71340810333,9408.78480607124,1320.71340810333,1320.71340810333,1320.71340810333,1402.04456844767,1402.04456844767,1402.04456844767,1402.04456844767,1402.04456844767,1489.94527862568,1493.49976982825,1493.49976982825,1493.49976982825,1493.49976982825,1493.49976982825,1493.49976982825,1493.49976982825,1493.49976982825,1488.91355729083,1488.91355729083,1488.91355729083,1488.91355729083,1488.91355729083,1488.91355729083,1580.68974072217,1580.68974072217,1378.51000102902,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358,1344.56834601358
"42","Minnesota Quidditch",2014,1789.18703142377,1678.81606827722,11023.5769788146,1678.81606827722,1678.81606827722,1678.81606827722,1711.31127479803,1711.31127479803,1711.31127479803,1711.31127479803,1711.31127479803,1711.31127479803,1711.31127479803,1711.31127479803,1711.31127479803,1711.31127479803,1759.8100271016,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1784.38619507059,1735.20491013487,1735.20491013487,1735.20491013487,1735.20491013487,1735.20491013487,1735.20491013487,1735.20491013487,1796.13313323885,1771.67236374851,1789.18703142377,1789.18703142377
"43","Florida International University",2014,1308.19202527193,1433.43010060392,5619.60057487953,1433.43010060392,1433.43010060392,1433.43010060392,1482.43005885146,1482.43005885146,1482.43005885146,1482.43005885146,1482.43005885146,1313.92185009495,1313.92185009495,1313.92185009495,1313.92185009495,1313.92185009495,1313.92185009495,1313.92185009495,1313.92185009495,1313.92185009495,1313.92185009495,1283.67746354156,1283.67746354156,1243.51541533132,1355.46101048202,1355.46101048202,1355.46101048202,1355.46101048202,1355.46101048202,1355.46101048202,1355.46101048202,1355.46101048202,1308.19202527193,1308.19202527193,1308.19202527193,1308.19202527193,1308.19202527193,1308.19202527193,1308.19202527193,1308.19202527193,1308.19202527193,1308.19202527193,1308.19202527193
"44","Illini Ridgebacks Quidditch Team",2015,1167.03154068738,1500,7694.89853453791,1500,1500,1500,1273.51869394269,1273.51869394269,1273.51869394269,1273.51869394269,1273.51869394269,1282.48308908965,1251.88754724292,1251.88754724292,1251.88754724292,1251.88754724292,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738,1167.03154068738
"45","Eastern Michigan Quidditch",2014,1296.03722294047,1340.51702147557,9782.28257302007,1340.51702147557,1340.51702147557,1340.51702147557,1340.51702147557,1340.51702147557,1323.90891780768,1242.78492329219,1275.65489781037,1275.65489781037,1275.65489781037,1275.65489781037,1275.65489781037,1275.65489781037,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1265.79563601858,1296.03722294047,1296.03722294047,1296.03722294047,1296.03722294047
"46","Indiana University South Bend Titans",2014,1299.64137518823,1299.64137518823,10391.8282510736,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823,1299.64137518823
"47","OSU The Mighty Bucks",2014,1273.47106865404,1299.12500129876,7664.5671772715,1238.39002423433,1238.39002423433,1238.39002423433,1192.88433882101,1192.88433882101,1192.88433882101,1278.33955054738,1294.4289465368,1294.4289465368,1294.4289465368,1294.4289465368,1294.4289465368,1294.4289465368,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404,1273.47106865404
